,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_prior,param_force_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
30,0.03363609313964844,0.004408129230801751,0.009181578954060873,0.0020410879842779534,0.8,False,True,"{'alpha': 0.8, 'fit_prior': False, 'force_alpha': True}",0.6387505658669081,0.6213768115942029,0.6254528985507246,0.6285267586706119,0.007418368931670499,43
31,0.037872632344563804,0.002312392462909788,0.00968623161315918,0.001953403862697026,0.8,False,False,"{'alpha': 0.8, 'fit_prior': False, 'force_alpha': False}",0.6387505658669081,0.6213768115942029,0.6254528985507246,0.6285267586706119,0.007418368931670499,43
32,0.036242405573527016,0.006998108959406681,0.010919014612833658,0.002845810723129774,0.9,True,True,"{'alpha': 0.9, 'fit_prior': True, 'force_alpha': True}",0.6478044363965595,0.6308876811594203,0.6299818840579711,0.6362246672046502,0.008196479244190386,13
33,0.03567369778951009,0.006743331730769846,0.010735034942626953,0.0014296917288504996,0.9,True,False,"{'alpha': 0.9, 'fit_prior': True, 'force_alpha': False}",0.6478044363965595,0.6308876811594203,0.6299818840579711,0.6362246672046502,0.008196479244190386,13
34,0.031100034713745117,0.002426302051654818,0.009250243504842123,0.0032252013420116465,0.9,False,True,"{'alpha': 0.9, 'fit_prior': False, 'force_alpha': True}",0.6414667270258035,0.6254528985507246,0.625,0.630639875192176,0.007657972740649852,33
35,0.035853306452433266,0.0019500670758538998,0.015043973922729492,0.005250106360091539,0.9,False,False,"{'alpha': 0.9, 'fit_prior': False, 'force_alpha': False}",0.6414667270258035,0.6254528985507246,0.625,0.630639875192176,0.007657972740649852,33
36,0.03873380025227865,0.002292158726945939,0.012904961903889975,0.0014120149927602907,1.0,True,True,"{'alpha': 1.0, 'fit_prior': True, 'force_alpha': True}",0.6473517428700769,0.6345108695652174,0.6299818840579711,0.6372814988310885,0.007356869292699562,7
37,0.031326691309611,0.003917888577512184,0.007820526758829752,0.00277285208420703,1.0,True,False,"{'alpha': 1.0, 'fit_prior': True, 'force_alpha': False}",0.6473517428700769,0.6345108695652174,0.6299818840579711,0.6372814988310885,0.007356869292699562,7
38,0.032116969426472984,0.005084648587635656,0.010294755299886068,0.000611596846709786,1.0,False,True,"{'alpha': 1.0, 'fit_prior': False, 'force_alpha': True}",0.6414667270258035,0.6277173913043478,0.6286231884057971,0.6326024355786495,0.006278899279455223,29
39,0.03150622049967448,0.00326335479474076,0.009120305379231771,0.001004700934026245,1.0,False,False,"{'alpha': 1.0, 'fit_prior': False, 'force_alpha': False}",0.6414667270258035,0.6277173913043478,0.6286231884057971,0.6326024355786495,0.006278899279455223,29
40,0.04029099146525065,0.009021473040487893,0.012979666392008463,0.005407981159335688,1.1,True,True,"{'alpha': 1.1, 'fit_prior': True, 'force_alpha': True}",0.6464463558171119,0.6358695652173914,0.6326992753623188,0.6383383987989407,0.005877465990128582,3
41,0.042427778244018555,0.004269640019133097,0.012923876444498697,0.0010426265239910245,1.1,True,False,"{'alpha': 1.1, 'fit_prior': True, 'force_alpha': False}",0.6464463558171119,0.6358695652173914,0.6326992753623188,0.6383383987989407,0.005877465990128582,3
42,0.0340730349222819,0.001715346066217478,0.007914145787556967,0.0006068059740297138,1.1,False,True,"{'alpha': 1.1, 'fit_prior': False, 'force_alpha': True}",0.641014033499321,0.6295289855072463,0.6290760869565217,0.6332063686543631,0.0055239479856775305,25
43,0.03694438934326172,0.005779570719968501,0.011280536651611328,0.0009347341606182041,1.1,False,False,"{'alpha': 1.1, 'fit_prior': False, 'force_alpha': False}",0.641014033499321,0.6295289855072463,0.6290760869565217,0.6332063686543631,0.0055239479856775305,25
44,0.03684711456298828,0.007785503706998007,0.011170228322347006,0.005974946390883202,1.2000000000000002,True,True,"{'alpha': 1.2000000000000002, 'fit_prior': True, 'force_alpha': True}",0.6468990493435944,0.6376811594202898,0.6313405797101449,0.6386402628246763,0.006387821946953556,1
45,0.036215623219807945,0.0037644179488621216,0.010386308034261068,0.005797048515428175,1.2000000000000002,True,False,"{'alpha': 1.2000000000000002, 'fit_prior': True, 'force_alpha': False}",0.6468990493435944,0.6376811594202898,0.6313405797101449,0.6386402628246763,0.006387821946953556,1
46,0.028310457865397137,0.0040748519010578264,0.012964884440104166,0.003240066047657456,1.2000000000000002,False,True,"{'alpha': 1.2000000000000002, 'fit_prior': False, 'force_alpha': True}",0.6401086464463558,0.6304347826086957,0.6290760869565217,0.633206505337191,0.00491197023517891,23
47,0.036033948262532554,0.005361833198066544,0.010420083999633789,0.0012199857492598079,1.2000000000000002,False,False,"{'alpha': 1.2000000000000002, 'fit_prior': False, 'force_alpha': False}",0.6401086464463558,0.6304347826086957,0.6290760869565217,0.633206505337191,0.00491197023517891,23
48,0.037736733754475914,0.0033175533827237806,0.015061616897583008,0.00231090781585416,1.3,True,True,"{'alpha': 1.3, 'fit_prior': True, 'force_alpha': True}",0.6437301946582163,0.6381340579710145,0.6290760869565217,0.6369801131952509,0.006037903032364275,9
49,0.031105597813924152,0.005555423170390129,0.009194374084472656,0.003060126434562182,1.3,True,False,"{'alpha': 1.3, 'fit_prior': True, 'force_alpha': False}",0.6437301946582163,0.6381340579710145,0.6290760869565217,0.6369801131952509,0.006037903032364275,9
50,0.033740599950154625,0.0032515085289642454,0.00920399030049642,0.004984139274006624,1.3,False,True,"{'alpha': 1.3, 'fit_prior': False, 'force_alpha': True}",0.6428248076052513,0.6340579710144928,0.6304347826086957,0.6357725204094798,0.005201470277700738,15
51,0.04213492075602213,0.002724588384937123,0.014248530069986979,0.005128347000993413,1.3,False,False,"{'alpha': 1.3, 'fit_prior': False, 'force_alpha': False}",0.6428248076052513,0.6340579710144928,0.6304347826086957,0.6357725204094798,0.005201470277700738,15
52,0.027044057846069336,0.003867359974868273,0.009073972702026367,0.003541603793568747,1.4000000000000001,True,True,"{'alpha': 1.4000000000000001, 'fit_prior': True, 'force_alpha': True}",0.6464463558171119,0.6390398550724637,0.6295289855072463,0.6383383987989407,0.006924275424332785,3
53,0.04025594393412272,0.0012130638327667957,0.010508060455322266,0.003215420768203597,1.4000000000000001,True,False,"{'alpha': 1.4000000000000001, 'fit_prior': True, 'force_alpha': False}",0.6464463558171119,0.6390398550724637,0.6295289855072463,0.6383383987989407,0.006924275424332785,3
54,0.038752476374308266,0.008090557861689154,0.0095671017964681,0.0032886053006916283,1.4000000000000001,False,True,"{'alpha': 1.4000000000000001, 'fit_prior': False, 'force_alpha': True}",0.6419194205522861,0.634963768115942,0.6259057971014492,0.6342629952565592,0.006556286853427232,17
55,0.029723644256591797,0.0019754832966782493,0.009764353434244791,0.0015445188162827549,1.4000000000000001,False,False,"{'alpha': 1.4000000000000001, 'fit_prior': False, 'force_alpha': False}",0.6419194205522861,0.634963768115942,0.6259057971014492,0.6342629952565592,0.006556286853427232,17
56,0.03525702158610026,0.00620074055526753,0.013969024022420248,0.007257323999844779,1.5,True,True,"{'alpha': 1.5, 'fit_prior': True, 'force_alpha': True}",0.6464463558171119,0.636322463768116,0.6281702898550725,0.6369797031467668,0.007475632390767587,11
57,0.027742306391398113,0.002771409514700185,0.009132623672485352,0.0030850069388824596,1.5,True,False,"{'alpha': 1.5, 'fit_prior': True, 'force_alpha': False}",0.6464463558171119,0.636322463768116,0.6281702898550725,0.6369797031467668,0.007475632390767587,11
58,0.030262549718221027,0.0019909949148498836,0.013373454411824545,0.004103312952735038,1.5,False,True,"{'alpha': 1.5, 'fit_prior': False, 'force_alpha': True}",0.6387505658669081,0.6336050724637681,0.626358695652174,0.6329047779942835,0.005083136899769491,27
59,0.025798718134562176,0.004588373206139306,0.008496840794881185,0.0008244157388967184,1.5,False,False,"{'alpha': 1.5, 'fit_prior': False, 'force_alpha': False}",0.6387505658669081,0.6336050724637681,0.626358695652174,0.6329047779942835,0.005083136899769491,27
60,0.024856964747111004,0.005828126784675602,0.014963706334431967,0.005471691168738759,1.6,True,True,"{'alpha': 1.6, 'fit_prior': True, 'force_alpha': True}",0.6396559529198732,0.6340579710144928,0.626358695652174,0.63335753986218,0.005451129275064197,21
61,0.036849260330200195,0.004232084249086109,0.013042767842610678,0.000920723293913405,1.6,True,False,"{'alpha': 1.6, 'fit_prior': True, 'force_alpha': False}",0.6396559529198732,0.6340579710144928,0.626358695652174,0.63335753986218,0.005451129275064197,21
62,0.02778013547261556,0.0028507749903122805,0.012494246164957682,0.005188694929215804,1.6,False,True,"{'alpha': 1.6, 'fit_prior': False, 'force_alpha': True}",0.6342236306020824,0.6308876811594203,0.626358695652174,0.6304900024712256,0.0032231363292975134,35
63,0.0305936336517334,0.00502749094520187,0.011993964513142904,0.0024805981419111366,1.6,False,False,"{'alpha': 1.6, 'fit_prior': False, 'force_alpha': False}",0.6342236306020824,0.6308876811594203,0.626358695652174,0.6304900024712256,0.0032231363292975134,35
64,0.030088265736897785,0.0018875402039545805,0.0132293701171875,0.002750476055559881,1.7000000000000002,True,True,"{'alpha': 1.7000000000000002, 'fit_prior': True, 'force_alpha': True}",0.6364870982344952,0.6304347826086957,0.6272644927536232,0.6313954578656046,0.0038259016955379936,31
65,0.034190972646077476,0.0027387991195562036,0.011139790217081705,0.003833472738563214,1.7000000000000002,True,False,"{'alpha': 1.7000000000000002, 'fit_prior': True, 'force_alpha': False}",0.6364870982344952,0.6304347826086957,0.6272644927536232,0.6313954578656046,0.0038259016955379936,31
66,0.03630201021830241,0.006740391607186804,0.007211764653523763,0.00027911076512353224,1.7000000000000002,False,True,"{'alpha': 1.7000000000000002, 'fit_prior': False, 'force_alpha': True}",0.6306020823902219,0.6299818840579711,0.6227355072463768,0.62777315789819,0.0035711440333238034,45
67,0.03158736228942871,0.0009758435065263672,0.007769346237182617,0.002784614140120824,1.7000000000000002,False,False,"{'alpha': 1.7000000000000002, 'fit_prior': False, 'force_alpha': False}",0.6306020823902219,0.6299818840579711,0.6227355072463768,0.62777315789819,0.0035711440333238034,45
68,0.03721801439921061,0.00407007792000139,0.01269992192586263,0.0024474696579890516,1.8,True,True,"{'alpha': 1.8, 'fit_prior': True, 'force_alpha': True}",0.6315074694431869,0.626358695652174,0.6290760869565217,0.6289807506839609,0.002103058826472348,41
69,0.03603227933247884,0.0036397968988999703,0.009054263432820639,0.0009412252243492199,1.8,True,False,"{'alpha': 1.8, 'fit_prior': True, 'force_alpha': False}",0.6315074694431869,0.626358695652174,0.6290760869565217,0.6289807506839609,0.002103058826472348,41
70,0.03218865394592285,0.0033460595205063175,0.01278837521870931,0.003937311251676462,1.8,False,True,"{'alpha': 1.8, 'fit_prior': False, 'force_alpha': True}",0.6269805341783613,0.6231884057971014,0.6259057971014492,0.625358245692304,0.001595810937889539,49
71,0.035087029139200844,0.00495694994014906,0.009839057922363281,0.002000830563161393,1.8,False,False,"{'alpha': 1.8, 'fit_prior': False, 'force_alpha': False}",0.6269805341783613,0.6231884057971014,0.6259057971014492,0.625358245692304,0.001595810937889539,49
72,0.03301072120666504,0.006140818378054379,0.009967645009358725,0.0015349967102323936,1.9000000000000001,True,True,"{'alpha': 1.9000000000000001, 'fit_prior': True, 'force_alpha': True}",0.6301493888637393,0.623641304347826,0.6227355072463768,0.6255087334859808,0.0033022092451961134,47
73,0.029871622721354168,0.00466090230571698,0.011918067932128906,0.003924356852989384,1.9000000000000001,True,False,"{'alpha': 1.9000000000000001, 'fit_prior': True, 'force_alpha': False}",0.6301493888637393,0.623641304347826,0.6227355072463768,0.6255087334859808,0.0033022092451961134,47
74,0.032448371251424156,0.0008391385072949391,0.007884740829467773,0.0011681342715343477,1.9000000000000001,False,True,"{'alpha': 1.9000000000000001, 'fit_prior': False, 'force_alpha': True}",0.6274332277048438,0.6200181159420289,0.6204710144927537,0.622640786046542,0.0033938082896632967,57
75,0.02510348955790202,0.0032324162359853906,0.005019744237263997,0.0009255169781790623,1.9000000000000001,False,False,"{'alpha': 1.9000000000000001, 'fit_prior': False, 'force_alpha': False}",0.6274332277048438,0.6200181159420289,0.6204710144927537,0.622640786046542,0.0033938082896632967,57
