,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_prior,param_force_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,0.0013947486877441406,0.00011674738913593365,0.0004475911458333333,2.316575924785241e-05,0.6000000000000001,True,True,"{'alpha': 0.6000000000000001, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.9213483146067416,0.8089887640449438,0.846441947565543,0.05296680008887999,13
21,0.001201947530110677,8.096907744789544e-05,0.00043463706970214844,1.788722049288825e-05,0.6000000000000001,True,False,"{'alpha': 0.6000000000000001, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.9213483146067416,0.8089887640449438,0.846441947565543,0.05296680008887999,13
22,0.001186688741048177,0.0001413423860210178,0.00041739145914713543,1.5901325698309938e-05,0.6000000000000001,False,True,"{'alpha': 0.6000000000000001, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.9213483146067416,0.8089887640449438,0.846441947565543,0.05296680008887999,13
23,0.0011310577392578125,3.2180326362642755e-05,0.00042287508646647137,2.5609258151580396e-05,0.6000000000000001,False,False,"{'alpha': 0.6000000000000001, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.9213483146067416,0.8089887640449438,0.846441947565543,0.05296680008887999,13
24,0.0012758572896321614,9.918601332092305e-05,0.00044155120849609375,2.1127527553115118e-05,0.7000000000000001,True,True,"{'alpha': 0.7000000000000001, 'fit_prior': True, 'force_alpha': True}",0.8089887640449438,0.9101123595505618,0.8202247191011236,0.846441947565543,0.04525485383368754,13
25,0.0012307167053222656,0.00010027591802603342,0.00048224131266276043,5.629416695680739e-05,0.7000000000000001,True,False,"{'alpha': 0.7000000000000001, 'fit_prior': True, 'force_alpha': False}",0.8089887640449438,0.9101123595505618,0.8202247191011236,0.846441947565543,0.04525485383368754,13
26,0.001286904017130534,0.00010783907750018267,0.00045831998189290363,3.174361306168714e-05,0.7000000000000001,False,True,"{'alpha': 0.7000000000000001, 'fit_prior': False, 'force_alpha': True}",0.8089887640449438,0.9213483146067416,0.8202247191011236,0.850187265917603,0.05052710697839718,9
27,0.001278241475423177,0.00011580638298174184,0.0004265308380126953,2.0165758565702915e-05,0.7000000000000001,False,False,"{'alpha': 0.7000000000000001, 'fit_prior': False, 'force_alpha': False}",0.8089887640449438,0.9213483146067416,0.8202247191011236,0.850187265917603,0.05052710697839718,9
28,0.0015309651692708333,0.0001774802094865763,0.0005100568135579427,8.845304293167349e-05,0.8,True,True,"{'alpha': 0.8, 'fit_prior': True, 'force_alpha': True}",0.7865168539325843,0.898876404494382,0.8089887640449438,0.8314606741573035,0.04854487414537721,35
29,0.0016489823659261067,0.000258140302343549,0.00044091542561848957,1.928031886686443e-05,0.8,True,False,"{'alpha': 0.8, 'fit_prior': True, 'force_alpha': False}",0.7865168539325843,0.898876404494382,0.8089887640449438,0.8314606741573035,0.04854487414537721,35
30,0.0014874935150146484,0.00012959681899159437,0.0005543231964111328,0.00010274872656798443,0.8,False,True,"{'alpha': 0.8, 'fit_prior': False, 'force_alpha': True}",0.7865168539325843,0.898876404494382,0.8202247191011236,0.8352059925093633,0.047077921685305356,29
31,0.0018090407053629558,0.000649233602866782,0.00048311551411946613,4.67273382672247e-05,0.8,False,False,"{'alpha': 0.8, 'fit_prior': False, 'force_alpha': False}",0.7865168539325843,0.898876404494382,0.8202247191011236,0.8352059925093633,0.047077921685305356,29
32,0.0014486312866210938,8.586931242627454e-05,0.0008280277252197266,0.000508228372340401,0.9,True,True,"{'alpha': 0.9, 'fit_prior': True, 'force_alpha': True}",0.797752808988764,0.8876404494382022,0.797752808988764,0.8277153558052435,0.04237344007110397,45
33,0.0015203158060709636,0.0002781203793358737,0.0004649957021077474,3.2120409153597705e-05,0.9,True,False,"{'alpha': 0.9, 'fit_prior': True, 'force_alpha': False}",0.797752808988764,0.8876404494382022,0.797752808988764,0.8277153558052435,0.04237344007110397,45
34,0.0014527638753255208,0.00010751459029594162,0.0004952748616536459,1.0943617665301247e-05,0.9,False,True,"{'alpha': 0.9, 'fit_prior': False, 'force_alpha': True}",0.797752808988764,0.8876404494382022,0.8089887640449438,0.8314606741573033,0.03998905712371277,39
